               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 311,            0.031765,           0.0069888,          0.00059128,             0.79687,             0.58601,             0.61772,             0.30916,            0.054437,            0.009623,           0.0027722,            0.003862,            0.003862,            0.003862
                 312,            0.031121,           0.0074659,          0.00042243,             0.82971,             0.56743,              0.6346,             0.30566,            0.053452,           0.0095823,           0.0024653,           0.0038422,           0.0038422,           0.0038422
                 313,            0.030985,           0.0072887,          0.00037155,             0.80102,              0.5742,             0.63581,             0.30738,            0.055032,           0.0095603,           0.0021832,           0.0038224,           0.0038224,           0.0038224
                 314,            0.030339,           0.0076876,          0.00045292,             0.80266,             0.58079,             0.62097,             0.30206,            0.054313,           0.0097888,           0.0025342,           0.0038026,           0.0038026,           0.0038026
                 315,            0.028722,           0.0070498,          0.00043433,             0.80314,             0.58121,             0.62935,             0.30737,            0.054603,           0.0097207,           0.0030607,           0.0037828,           0.0037828,           0.0037828
                 316,            0.030001,           0.0068699,          0.00065933,             0.78228,             0.59281,             0.63812,             0.31853,            0.054047,           0.0094634,           0.0029175,            0.003763,            0.003763,            0.003763
                 317,            0.031172,           0.0070918,          0.00051475,             0.73581,             0.59831,             0.63562,             0.31035,            0.055196,           0.0092878,           0.0031026,           0.0037432,           0.0037432,           0.0037432
                 318,            0.031472,           0.0069672,          0.00043275,             0.72249,             0.61479,              0.6314,             0.31818,             0.05525,           0.0092549,           0.0035537,           0.0037234,           0.0037234,           0.0037234
                 319,            0.029917,           0.0068219,          0.00046584,             0.75761,             0.58951,             0.61799,             0.30228,            0.054157,           0.0094009,           0.0036653,           0.0037036,           0.0037036,           0.0037036
                 320,            0.031817,           0.0068689,          0.00049011,             0.77541,             0.55056,             0.60504,             0.29513,            0.054261,           0.0097126,           0.0035336,           0.0036838,           0.0036838,           0.0036838
                 321,            0.030691,           0.0072465,          0.00054557,             0.79298,             0.54998,             0.60276,             0.28481,            0.056824,           0.0097153,            0.003101,            0.003664,            0.003664,            0.003664
